0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
22,36,95,77,56,21,80,55,27,77,25,82,93,42,14,15,30,10,15,33
12,29,8,23,61,4,10,33,16,47,43,51,4,25,80,42,45,9,95,43
70,40,14,46,54,69,17,78,54,5,3,38,66,30,91,0,27,74,34,90
5,55,99,49,33,16,32,1,29,92,97,59,97,9,67,99,30,14,5,31
95,89,42,95,64,53,65,98,38,46,73,20,39,91,25,11,1,65,55,76
24,96,32,52,51,50,51,11,57,12,94,27,38,82,41,41,18,22,23,72
13,93,45,53,74,17,12,16,3,51,98,35,59,63,84,88,73,89,95,52
31,85,75,31,57,7,43,84,17,32,9,76,70,95,55,96,47,15,18,38
64,26,51,55,65,63,54,77,98,42,51,36,76,52,11,34,24,28,58,98
80,93,26,49,22,10,17,84,57,78,40,31,61,13,20,81,13,21,44,99
14,96,54,29,54,94,95,54,21,47,34,82,30,12,31,45,26,60,92,59
28,84,84,69,25,61,17,79,25,57,93,42,69,73,92,67,66,21,56,91
98,53,66,46,59,0,62,34,37,19,34,4,24,34,35,85,14,31,28,16
60,34,90,69,14,22,45,8,75,58,72,52,31,9,1,27,71,78,37,16
4,47,88,5,64,75,8,31,83,62,77,45,51,51,67,57,85,74,65,68
33,19,3,65,90,9,61,39,74,66,36,29,38,28,17,40,20,6,2,82
81,72,63,81,65,73,9,65,19,26,32,68,10,33,63,58,59,16,49,72
43,9,32,95,76,3,74,90,13,90,26,21,45,49,25,97,89,14,53,41
10,21,60,46,99,84,34,54,77,79,3,61,55,94,36,55,26,32,74,86
78,27,90,86,77,19,17,9,53,36,44,67,77,86,23,45,25,8,88,34
46,60,93,27,17,75,44,48,64,64,89,63,86,12,57,38,87,56,27,73
79,97,44,26,60,64,92,93,47,80,37,15,8,74,28,94,26,3,51,93
4,58,3,82,73,33,54,41,21,92,73,72,30,26,5,78,43,10,72,57
5,53,7,44,39,2,30,99,45,14,42,40,77,82,24,27,2,75,12,98
87,9,65,69,22,30,55,5,52,53,4,15,40,77,44,57,28,53,99,10
88,49,90,10,15,21,87,45,68,9,29,96,76,87,47,40,55,61,30,22
52,80,10,58,52,98,75,77,61,87,67,79,46,57,2,90,65,81,11,85
98,79,99,18,10,13,24,84,33,99,88,45,44,32,1,38,10,32,40,69
53,96,98,28,15,81,97,18,59,22,60,72,26,36,7,50,85,85,39,83
89,11,36,75,24,21,32,97,68,62,54,35,62,96,44,34,42,5,61,49
66,43,57,45,36,3,89,89,57,8,69,33,14,70,49,63,21,16,85,62
72,36,2,80,17,70,84,36,74,39,19,10,46,24,27,93,53,54,96,40
20,89,78,57,27,33,40,53,5,94,44,56,66,39,0,72,5,16,4,68
56,62,67,90,15,52,52,4,17,3,9,46,92,16,91,85,93,78,29,57
46,78,92,13,84,44,14,52,19,50,15,33,68,0,60,82,63,98,68,26
31,25,19,29,92,61,70,11,53,51,65,25,81,50,56,72,68,18,94,5
52,79,22,48,63,59,4,52,28,56,84,94,63,95,44,66,70,49,45,84
98,91,55,57,85,23,8,18,73,86,1,2,72,77,85,85,68,22,24,86
4,52,65,55,26,11,58,75,43,89,26,3,19,71,47,83,81,86,15,19
43,16,45,53,60,48,61,39,74,5,15,20,24,28,22,54,37,7,0,63
3,28,25,48,91,38,66,19,58,22,78,43,38,92,16,27,80,28,20,36
63,77,74,80,63,99,10,16,97,15,49,43,28,66,19,93,80,97,80,8
78,31,46,43,7,74,42,10,26,98,90,14,6,70,93,61,16,50,85,55
55,5,6,98,25,10,3,42,50,16,3,14,66,49,69,70,32,67,11,65
73,96,63,13,93,37,84,74,34,78,58,69,34,63,54,6,6,94,24,69
53,17,96,84,9,2,24,13,24,91,89,94,15,89,78,80,27,69,32,9
76,74,28,13,47,50,3,6,28,5,42,18,32,61,79,70,25,49,11,67
36,68,97,36,48,73,56,40,56,24,81,26,11,88,51,96,75,7,21,25
65,45,9,68,59,56,85,8,67,67,85,9,11,21,23,56,58,0,90,36
41,52,87,32,37,78,7,80,19,42,8,4,85,71,16,78,97,81,16,23
4,46,56,2,42,62,47,70,9,84,36,46,16,44,59,55,73,60,73,78
41,18,61,68,22,13,76,61,94,60,94,23,9,55,57,51,0,1,5,92
74,96,91,18,59,6,15,54,4,85,79,7,35,49,69,87,10,72,62,94
47,83,99,39,50,80,97,29,82,5,80,24,26,5,32,17,82,36,68,27
77,22,64,66,45,58,25,25,96,5,50,62,21,33,29,27,71,30,21,86
33,56,88,59,93,44,84,65,98,64,34,90,64,0,96,75,33,68,49,63
98,48,13,90,11,50,95,9,70,46,62,78,62,46,81,36,83,58,10,76
98,93,18,94,41,29,49,34,42,56,32,62,79,50,13,56,2,72,94,67
34,35,74,27,57,30,52,52,21,99,2,39,51,40,23,61,82,97,10,94
92,42,21,7,37,10,73,25,35,59,59,86,37,82,62,97,85,69,66,91
65,53,37,44,12,22,7,49,50,88,16,58,16,35,35,6,46,79,10,32
91,48,12,7,46,76,29,72,81,37,60,68,61,65,4,18,77,2,73,39
8,74,18,96,63,5,37,9,33,71,76,31,86,74,58,99,77,46,81,15
0,32,15,44,33,23,88,62,32,52,60,39,22,36,64,69,37,68,54,35
44,23,98,24,87,42,90,14,40,53,92,58,65,44,43,60,53,64,76,71
62,67,33,10,81,71,97,9,7,88,77,63,49,66,98,88,87,33,93,53
5,72,44,67,45,24,35,0,69,36,77,73,21,66,15,62,6,96,32,96
60,36,80,6,29,94,15,50,12,78,43,49,99,53,32,62,84,61,24,37
5,1,61,27,86,77,76,26,17,71,74,86,95,20,73,87,40,12,69,54
43,52,68,94,54,85,88,47,79,83,54,48,49,62,64,86,89,94,45,31
75,64,0,50,85,81,34,32,91,99,19,88,37,56,57,80,67,64,55,74
67,7,79,66,27,49,22,50,97,1,2,16,71,3,54,37,83,66,37,77
8,66,29,8,33,9,99,96,49,47,70,53,92,79,21,70,83,62,16,88
43,74,75,67,21,11,55,56,44,92,95,19,25,1,58,25,20,90,98,88
93,80,61,8,51,93,15,17,37,7,55,93,28,39,86,85,6,15,95,67
70,83,15,12,24,93,99,35,92,11,0,52,12,88,44,44,62,75,12,82
80,80,86,78,38,77,94,88,22,88,1,77,57,4,2,1,95,60,31,57
49,15,21,83,24,27,55,77,16,89,98,85,50,21,52,71,37,20,19,21
72,51,16,25,23,39,70,62,55,48,58,44,85,7,66,25,25,34,11,89
13,31,92,99,85,98,45,47,67,87,91,78,31,66,77,86,3,39,72,16
86,45,53,46,47,2,56,24,62,99,26,33,8,34,9,68,38,75,87,93
67,78,29,68,68,14,62,96,37,50,43,61,29,70,73,55,58,23,36,90
94,80,17,17,14,32,84,52,59,64,60,45,43,30,44,9,70,91,79,53
88,96,4,96,95,40,89,54,33,96,68,97,89,5,91,82,13,45,68,52
85,13,76,71,17,23,73,93,99,75,8,74,50,13,43,95,94,45,56,23
71,63,24,61,61,56,79,78,50,77,71,60,90,85,3,38,42,28,95,81
14,61,30,30,15,64,86,57,83,69,43,3,8,73,54,15,96,4,41,31
6,95,63,30,7,11,98,14,48,17,88,12,72,45,39,45,40,69,66,99
51,42,43,31,84,56,28,59,50,44,98,97,66,63,11,31,89,52,7,58
19,88,40,45,59,85,84,80,79,96,76,77,44,82,34,86,59,11,14,72
82,63,95,30,16,85,90,18,67,36,27,51,91,15,14,12,54,14,90,73
61,65,12,20,76,42,36,10,37,52,1,89,43,52,62,82,72,21,6,10
9,70,21,26,28,89,56,80,24,50,64,16,69,87,98,36,86,80,64,78
28,94,57,59,26,70,80,33,28,49,13,5,70,4,89,12,59,2,50,99
43,79,66,80,5,38,6,64,92,75,77,42,52,47,81,88,88,31,38,30
40,71,75,36,70,33,11,93,28,23,11,65,80,25,93,47,26,86,45,39
7,33,29,40,93,50,93,88,4,0,2,11,61,89,91,56,93,38,39,17
91,25,46,13,87,63,58,69,73,3,50,86,51,27,4,43,70,54,77,86
44,52,1,16,14,39,21,58,25,63,24,90,82,76,82,64,46,87,71,53
55,60,63,59,53,80,77,54,92,38,30,16,77,69,34,79,72,23,36,59
28,41,81,62,97,35,66,83,50,9,71,66,62,88,6,19,8,35,30,38
54,11,59,18,4,60,98,85,39,89,96,77,48,78,54,0,71,21,13,22
86,37,76,70,33,61,20,18,55,99,5,31,45,86,33,49,47,55,35,21
22,65,65,66,86,39,47,93,19,52,68,21,2,94,12,90,65,84,5,90
66,72,1,1,35,66,80,8,93,52,28,36,51,27,17,20,99,77,27,45
44,46,4,59,92,59,68,78,1,57,17,44,92,11,3,25,12,37,40,7
0,49,23,91,54,72,72,31,49,2,81,89,83,24,46,55,52,23,4,18
69,95,82,72,52,88,69,15,40,76,87,36,23,19,10,15,44,81,58,76
5,71,61,92,63,38,60,31,71,58,27,27,67,67,52,41,67,25,57,91
80,82,77,98,60,26,8,0,68,75,69,78,5,66,31,53,5,82,28,75
27,10,59,76,33,36,53,75,1,95,72,76,31,64,74,89,56,43,77,23
29,3,70,30,47,37,39,61,49,76,62,58,31,33,87,6,49,17,34,32
89,9,47,70,44,8,92,47,24,60,33,89,31,60,52,53,13,55,36,47
39,68,35,9,59,11,17,31,64,87,27,68,94,97,13,85,77,80,29,95
77,34,28,52,64,28,42,76,49,57,38,31,92,41,44,24,73,20,55,86
50,55,93,31,82,12,71,82,96,59,26,21,81,37,1,26,76,93,10,42
53,95,81,68,36,91,26,30,59,20,70,5,91,31,30,78,51,40,98,77
95,22,11,38,78,33,65,20,69,59,41,7,43,60,4,1,64,27,93,71
83,73,75,62,37,88,88,44,21,20,61,37,79,65,68,36,90,78,87,57
48,67,70,1,44,28,94,99,10,10,74,7,71,26,81,37,24,90,70,76
0,37,96,22,51,27,93,6,92,72,82,70,97,2,27,48,68,45,63,36
80,43,62,77,48,23,81,74,80,51,14,27,84,6,42,95,19,54,95,25
5,9,9,25,56,44,25,76,28,10,37,22,97,28,78,98,93,39,36,59
50,50,78,6,65,86,23,66,20,24,33,41,71,88,51,8,80,65,15,21
68,47,64,40,45,96,73,83,31,5,88,82,15,81,66,25,96,60,49,29
61,50,14,77,89,30,41,14,41,56,14,88,39,42,69,37,93,38,62,79
56,10,59,99,64,5,53,49,62,81,55,20,50,50,24,31,23,63,7,68
10,24,98,20,47,60,29,28,20,93,35,38,68,6,40,29,98,11,63,66
71,63,55,64,89,63,1,39,92,2,90,68,38,97,68,62,78,16,39,72
28,96,44,49,9,19,50,19,92,41,48,77,82,45,20,31,1,38,41,23
95,34,56,82,36,81,77,47,78,95,47,24,25,77,44,27,12,88,33,76
68,35,7,21,89,69,68,56,7,68,22,66,86,91,97,5,97,28,26,46
11,85,24,26,97,19,88,3,50,79,22,26,38,28,39,53,66,52,46,56
4,21,2,94,65,93,82,6,22,7,97,20,54,5,61,7,99,33,22,58
21,49,21,37,76,81,42,49,50,21,47,48,88,56,34,55,88,53,17,30
79,30,51,1,99,23,10,86,9,51,32,89,62,72,56,6,27,50,54,40
28,33,53,53,75,0,29,34,36,67,53,92,82,95,39,38,37,56,55,66
99,20,8,53,0,65,88,69,48,10,97,54,82,74,57,53,13,87,94,18
58,70,45,38,17,74,77,75,5,28,6,37,28,61,93,86,31,47,30,0
16,91,47,36,42,67,29,39,46,23,5,85,19,92,90,78,24,53,4,40
66,86,85,36,88,32,23,72,7,33,73,99,78,16,38,78,17,54,6,19
35,29,45,29,90,91,44,15,24,74,88,52,4,63,62,10,90,36,4,16
37,47,76,26,39,18,97,53,56,90,84,26,93,80,16,21,83,13,56,54
42,61,52,81,85,16,73,21,67,0,4,89,20,2,7,54,64,44,13,25
68,71,46,5,72,25,53,46,49,98,78,82,24,35,73,97,22,48,68,44
26,15,62,84,88,12,15,17,97,75,4,83,25,29,97,51,30,84,9,35
16,10,35,15,40,72,53,54,6,0,48,85,92,33,55,40,33,32,95,74
69,83,60,53,53,78,69,45,39,58,23,64,56,33,3,58,66,22,31,36
5,45,1,87,75,90,64,11,98,31,62,5,41,6,96,34,21,18,16,88
87,62,34,62,0,29,86,40,99,74,84,28,71,45,11,17,0,71,25,55
14,11,8,3,49,32,23,73,88,6,49,13,21,84,6,25,79,99,16,95
41,37,53,79,62,46,3,34,95,57,33,65,35,34,2,79,63,57,34,18
14,36,9,73,42,54,25,63,12,46,97,2,83,15,71,85,43,88,51,15
76,48,7,82,94,57,17,81,69,10,6,59,3,42,90,74,95,79,22,36
19,8,73,85,9,9,27,94,47,25,86,36,35,39,62,70,77,38,94,30
33,32,85,26,50,89,25,20,21,82,80,62,66,88,39,27,65,98,10,77
74,79,61,5,33,94,52,16,27,35,43,48,40,53,62,17,87,7,15,76
84,46,7,91,96,11,18,94,50,55,55,46,4,96,74,64,84,54,77,33
50,46,58,9,94,93,99,39,82,81,8,2,40,61,22,37,56,20,37,75
70,72,57,48,40,71,32,60,85,12,70,47,37,87,39,79,68,42,2,15
13,47,33,33,37,92,88,86,73,63,90,11,35,11,95,5,10,30,48,68
54,78,89,53,65,14,12,0,28,99,76,49,44,9,66,0,39,38,3,57
1,13,54,29,30,34,70,30,20,79,37,41,63,57,72,20,31,48,5,97
70,99,82,4,6,72,4,89,68,4,74,42,51,94,16,80,83,63,99,30
4,38,81,39,0,89,62,46,71,95,2,13,54,99,78,78,26,95,14,85
45,8,40,1,92,55,28,2,22,20,9,18,94,59,56,87,70,91,31,81
69,36,94,64,8,4,31,89,98,8,38,43,87,44,99,86,73,45,67,56
66,62,91,80,53,13,62,86,75,54,73,58,67,79,40,94,63,82,12,7
41,20,19,48,45,54,69,53,21,84,91,89,75,88,91,33,59,12,97,36
46,76,42,73,59,77,98,33,25,57,20,24,56,63,9,31,92,93,71,11
80,71,31,5,22,98,16,53,1,49,6,52,65,15,92,95,56,96,70,12
46,23,85,92,54,82,45,76,84,17,79,68,47,42,16,75,28,99,37,37
53,26,67,47,88,70,7,54,61,15,6,54,36,99,75,33,77,53,45,69
9,87,55,75,67,57,99,19,48,12,15,16,15,84,32,90,87,34,37,81
92,53,31,3,99,79,33,75,1,38,4,49,50,8,43,58,53,53,98,8
1,45,83,82,15,60,1,85,90,54,80,42,33,31,48,18,39,61,33,61
46,52,87,24,44,24,7,36,19,61,90,73,56,47,35,78,63,77,85,65
13,28,54,93,36,39,31,55,86,16,38,33,96,40,69,78,13,97,9,72
44,26,25,88,22,42,20,50,23,11,48,75,34,29,23,33,83,76,41,68
95,17,82,66,41,46,90,68,67,26,75,33,93,10,21,41,98,68,45,30
33,30,98,57,8,78,42,90,13,34,38,3,20,4,68,19,5,62,66,83
31,67,55,46,26,84,43,11,34,37,20,63,60,26,15,34,86,78,78,71
74,18,75,29,74,59,20,52,19,58,35,23,82,22,67,12,13,14,2,93
8,36,59,2,22,75,14,86,53,38,52,79,75,77,50,25,62,12,46,75
57,35,81,43,89,0,12,88,12,52,61,32,13,57,96,60,12,58,80,1
98,49,26,70,49,16,46,12,37,35,97,96,70,38,22,81,53,66,68,97
16,21,12,8,86,29,18,79,99,74,63,56,26,9,40,27,98,95,59,17
55,2,66,85,8,46,54,27,0,54,85,13,35,96,46,84,67,33,72,42
23,65,57,5,46,26,83,13,73,69,51,28,67,1,47,9,4,28,87,58
4,7,75,44,3,80,68,51,13,82,83,87,78,77,88,73,90,29,98,70
0,22,61,9,56,81,69,35,37,15,15,53,83,14,42,68,63,32,82,73
31,41,45,78,94,92,54,9,15,53,43,44,12,63,68,99,99,6,14,91
48,21,44,22,16,87,65,33,49,27,36,80,36,12,18,96,28,1,90,53
46,97,84,93,97,72,95,77,71,67,53,19,49,0,73,3,46,59,49,19
66,7,78,40,40,46,26,64,99,59,92,86,87,62,67,22,25,5,14,44
55,45,13,98,64,41,90,16,1,32,76,79,68,14,91,18,2,55,63,10
27,92,81,68,47,90,19,71,95,81,31,21,52,76,57,75,65,14,80,30
70,52,29,67,45,53,96,98,66,95,2,8,57,38,0,69,19,53,84,64
52,76,68,35,63,75,46,85,12,17,6,13,89,48,48,61,92,62,22,6
79,0,21,37,34,13,42,65,13,57,32,69,7,34,14,64,40,2,14,99
39,14,28,20,90,74,94,26,40,74,59,93,84,93,99,66,78,8,53,78
64,77,25,89,42,44,53,8,81,93,19,23,28,87,81,80,45,97,49,6
15,39,1,55,56,45,62,58,11,30,75,59,94,73,26,12,7,65,24,79
50,78,88,30,96,8,29,4,31,47,12,65,73,73,54,15,39,3,21,47
37,19,89,25,79,25,54,52,16,35,74,51,79,92,77,41,22,48,63,68
24,71,65,95,52,6,55,74,37,5,34,64,46,34,26,10,12,58,5,6
51,81,86,60,91,65,81,91,62,28,55,73,56,17,98,22,65,60,89,73
54,67,20,18,96,29,84,46,33,56,95,34,34,44,64,91,4,20,18,76
3,1,53,47,9,14,58,71,16,40,34,67,24,7,46,9,30,21,16,3
23,38,79,84,3,1,51,88,40,17,50,92,42,72,21,18,16,12,76,41
23,87,77,39,14,88,13,74,33,50,66,80,59,94,29,74,4,65,10,9
87,39,91,51,56,16,8,13,56,90,13,12,23,17,51,89,7,75,26,69
12,65,55,29,29,2,50,18,61,50,52,26,58,25,44,52,2,6,19,89
49,0,55,14,4,13,57,85,90,7,4,64,91,90,61,98,15,5,94,53
45,49,95,83,84,53,41,59,36,84,2,94,36,81,44,99,55,72,11,49
58,11,60,51,13,23,46,71,42,38,53,13,20,23,19,98,40,90,17,67
46,77,63,60,35,45,44,91,9,68,86,49,48,86,57,0,2,44,84,82
63,96,56,95,24,26,21,4,65,47,74,14,37,27,26,89,76,72,80,87
20,12,19,80,31,98,83,74,34,12,28,47,50,80,94,1,15,20,93,3
22,49,60,59,18,51,87,85,22,12,54,58,43,85,81,84,90,21,30,31
85,43,2,2,10,31,95,36,42,60,37,11,27,41,13,26,32,58,58,99
50,50,58,35,87,72,46,94,66,33,42,44,15,57,98,94,80,92,23,58
32,98,42,38,34,36,20,91,97,4,4,52,98,30,71,17,27,7,74,70
72,24,99,85,82,37,25,50,79,57,11,42,55,4,8,85,43,32,86,20
77,88,18,44,23,4,0,74,27,68,33,51,19,62,10,46,2,62,45,19
59,47,51,81,76,43,96,89,95,16,96,60,75,20,29,90,67,66,30,3
93,51,11,99,17,56,65,40,16,26,7,55,35,12,39,51,50,31,28,17
29,88,55,79,71,29,38,98,51,71,72,86,90,96,64,67,26,93,74,65
92,17,27,67,71,79,55,12,78,62,36,43,51,82,70,43,4,34,65,61
6,10,58,49,66,96,5,11,53,46,85,7,15,34,11,7,15,52,98,84
79,57,24,14,93,55,88,90,26,39,30,81,84,78,91,48,20,79,12,35
34,51,35,42,4,19,6,57,36,39,29,93,95,9,10,61,88,96,6,54
84,91,12,31,75,22,10,48,24,43,50,47,32,20,65,8,3,90,42,86
4,70,63,57,4,51,12,27,11,98,59,14,16,97,96,97,52,31,17,12
1,37,46,8,38,73,6,10,55,73,8,74,14,42,30,86,21,94,36,6
48,91,37,68,65,48,25,8,28,12,71,80,36,54,30,14,21,10,38,64
4,41,3,65,56,9,24,42,54,66,79,1,27,17,28,16,64,40,59,63
52,87,89,5,21,28,9,46,72,5,32,79,11,85,14,98,33,26,7,8
63,0,64,54,77,21,40,99,13,96,14,79,35,80,44,11,9,80,75,39
34,24,58,46,63,45,35,32,10,31,10,44,79,48,67,16,28,36,22,97
18,44,44,29,25,41,61,36,68,25,89,70,27,31,44,58,78,52,36,19
16,21,37,63,1,48,12,63,7,32,43,96,77,41,81,4,28,5,96,11
14,77,24,59,41,36,13,37,42,29,12,77,50,82,30,52,4,16,67,88
85,49,91,10,85,14,76,41,95,42,12,64,13,83,74,15,84,7,81,4
86,36,85,34,30,91,38,56,59,65,51,22,20,51,1,70,89,58,36,73
5,73,61,28,24,48,1,74,40,23,28,80,59,96,72,11,78,82,74,84
41,32,75,29,31,14,92,20,59,1,19,91,7,75,25,95,93,81,60,3
98,33,90,84,88,46,59,96,87,68,55,92,77,37,2,94,5,51,68,27
73,30,83,12,91,44,81,74,97,3,55,43,10,92,59,47,83,60,79,49
88,95,14,24,40,49,64,59,16,16,26,56,12,2,14,0,34,65,33,26
94,11,27,34,31,69,17,25,38,89,13,97,42,12,70,10,36,26,72,51
66,2,19,9,9,80,85,46,69,95,31,86,72,61,26,83,64,75,45,8
36,93,64,79,23,92,38,23,8,47,49,95,99,48,94,18,28,78,54,60
62,22,24,32,99,66,76,24,4,90,55,98,95,77,93,19,75,14,97,37
38,72,18,57,80,15,26,50,39,50,25,23,81,20,26,93,25,86,3,66
40,29,42,80,54,77,79,55,6,35,71,83,91,80,67,61,46,41,29,29
35,12,37,34,99,58,48,6,22,8,81,41,47,82,16,26,74,63,3,70
78,27,40,92,89,60,94,19,3,32,31,77,2,3,46,63,96,99,13,94
35,87,13,43,49,38,13,42,80,94,67,12,63,93,82,39,56,32,68,23
74,79,81,88,93,24,1,46,96,32,17,17,68,78,10,74,55,96,6,66
30,74,67,73,65,14,67,98,10,74,45,18,21,18,23,24,61,97,66,47
39,89,48,82,66,88,31,29,94,27,84,13,44,3,75,29,16,38,67,53
18,97,31,77,26,94,35,48,47,53,47,31,79,73,54,11,62,79,86,65
95,3,91,26,75,54,98,1,65,62,32,69,10,60,47,97,24,65,57,18
18,3,95,39,72,22,16,23,66,35,37,6,16,23,83,93,30,82,25,51
62,85,15,3,52,44,96,34,89,93,6,29,50,48,57,25,62,87,47,52
53,76,5,49,86,93,82,60,95,73,87,47,53,23,33,99,5,17,91,61
34,5,94,60,24,27,98,54,32,7,77,62,84,72,93,59,7,60,5,72
34,18,44,82,49,24,58,4,34,70,19,25,45,90,42,13,3,18,56,11
93,93,74,12,28,44,57,61,9,66,33,31,1,49,64,18,36,96,12,69
17,60,58,54,37,80,77,21,8,87,47,12,40,4,36,96,79,43,30,24
39,68,70,65,88,1,64,23,24,88,85,13,44,42,93,44,49,27,26,68
54,43,39,16,17,6,88,21,38,43,77,29,61,37,53,90,0,43,4,91
57,42,15,79,24,48,20,38,18,39,98,13,28,97,80,15,97,0,80,16
78,26,85,3,34,84,65,42,9,21,23,95,49,68,25,42,49,64,41,80
84,45,51,49,86,14,31,16,80,54,48,80,92,60,50,17,10,78,86,85
53,85,96,65,79,51,55,41,3,47,11,93,18,19,38,55,42,1,4,88
94,85,1,73,7,1,91,26,92,4,46,75,24,79,10,76,68,80,90,50
34,66,11,88,73,94,49,76,80,23,87,74,78,46,89,41,39,76,9,71
16,59,32,8,64,96,44,6,50,95,97,28,62,6,49,29,37,40,30,29
92,65,69,78,50,11,84,75,33,43,13,16,58,0,80,27,42,23,7,31
74,42,45,96,41,16,49,99,97,8,24,99,99,59,85,7,77,78,56,39
35,39,34,21,4,37,28,30,91,30,79,8,31,74,14,73,39,86,23,93
48,7,25,50,25,63,79,12,5,48,40,71,34,99,18,20,32,50,88,50
8,85,58,33,69,93,2,72,31,0,61,25,21,35,25,46,73,74,42,38
31,99,78,27,73,83,15,70,75,45,94,24,31,20,58,0,16,94,4,25
98,99,85,24,87,69,13,31,89,5,81,95,68,39,64,0,26,56,42,83
56,19,54,5,19,98,44,81,72,29,84,5,78,51,98,91,65,76,98,26
0,74,47,62,6,20,65,78,75,56,27,73,13,51,26,77,88,19,1,53
16,9,99,19,29,72,38,96,60,18,77,62,10,23,93,24,78,76,84,12
14,81,43,41,84,41,91,37,63,56,6,73,24,30,2,52,99,23,73,37
86,92,98,3,45,90,79,70,49,8,44,69,17,60,99,73,54,85,75,3
16,16,29,7,25,54,99,85,12,12,13,21,92,86,49,36,15,88,81,8
31,81,61,97,63,47,22,37,94,37,11,10,69,92,96,57,65,60,76,99
27,46,52,30,14,79,44,89,27,22,65,69,69,27,68,74,55,12,43,60
27,15,92,11,43,61,10,20,65,96,99,6,30,21,16,96,28,88,60,22
1,58,6,17,87,36,64,51,57,88,22,56,99,26,85,36,98,48,9,89
46,55,79,18,42,30,59,73,74,1,78,75,84,87,86,57,84,58,19,42
25,36,17,46,48,72,94,70,86,71,63,12,89,73,76,81,51,6,90,73
98,19,15,13,93,57,99,38,64,51,84,88,8,25,82,38,26,30,91,21
93,82,67,96,42,89,40,54,97,28,58,44,21,30,38,27,59,28,72,83
0,28,41,13,38,79,15,97,19,85,8,94,89,14,69,11,87,8,2,96
7,56,22,22,92,12,71,38,42,54,59,56,19,27,8,23,33,57,60,99
74,63,61,46,15,4,59,20,41,94,87,23,96,73,0,59,60,17,38,4
22,91,25,27,61,29,56,3,47,63,44,73,56,94,70,15,10,70,93,53
73,70,32,90,98,87,88,8,17,59,19,74,86,73,38,42,83,75,63,75
92,85,19,89,49,3,75,27,21,77,5,35,90,25,71,27,46,0,45,15
80,63,15,5,55,16,48,20,41,98,35,13,35,0,23,81,47,32,65,71
63,74,48,87,67,96,28,23,98,16,91,73,87,25,36,27,89,58,11,86
5,38,94,34,79,90,5,34,66,28,6,82,56,62,67,19,83,74,12,99
14,81,76,25,29,98,2,87,16,47,49,99,28,2,11,77,75,90,82,82
53,51,14,35,42,66,4,55,12,50,22,36,95,10,11,48,9,62,0,33
82,36,51,15,9,73,93,80,43,33,34,96,53,90,55,76,77,54,25,10
5,84,32,37,21,80,81,5,10,55,66,19,86,86,50,42,68,15,44,58
63,93,0,24,94,9,96,89,64,12,98,59,79,85,21,2,53,36,15,81
30,59,33,13,60,81,9,16,96,68,16,52,11,25,14,73,32,10,93,66
27,9,24,96,57,55,18,32,21,98,74,69,49,4,73,6,55,16,71,47
12,90,46,74,32,98,18,77,66,72,30,72,72,86,33,5,88,64,53,39
92,86,6,78,90,30,99,43,20,10,23,27,29,72,45,87,47,9,80,96
60,66,10,0,36,10,14,91,95,44,39,21,27,37,37,50,52,85,22,4
93,18,46,0,31,48,46,28,64,33,48,15,67,15,54,76,73,72,41,2
91,3,27,79,85,17,71,75,46,1,0,15,69,23,78,51,4,46,31,2
95,51,35,3,43,53,54,50,24,51,1,57,61,53,11,31,67,67,18,6
47,10,75,88,2,53,79,46,95,21,96,62,6,66,58,87,20,62,78,39
67,26,68,82,41,93,21,19,51,16,79,32,9,44,72,76,48,73,11,83
57,7,77,63,5,20,80,1,18,84,72,97,37,7,20,6,24,77,42,71
40,97,22,22,59,91,64,88,2,29,74,65,24,54,51,20,74,88,60,31
31,86,12,47,98,39,87,0,77,10,66,86,87,96,58,17,79,58,41,66
37,91,63,87,47,23,27,54,93,33,15,84,85,91,41,27,94,58,48,53
77,66,48,81,96,14,5,11,51,57,45,27,58,44,9,92,49,72,23,27
73,12,36,43,82,98,54,65,3,15,84,28,98,63,2,32,89,1,75,92
67,64,14,99,28,12,63,35,9,69,75,18,96,1,65,54,43,2,79,58
69,28,57,17,10,97,12,39,14,23,73,66,22,93,77,7,1,15,61,27
69,38,87,55,38,10,4,35,67,64,5,87,56,34,64,17,53,49,11,36
4,46,80,88,0,70,41,50,46,36,46,45,99,74,89,39,42,78,19,25
55,87,9,84,10,31,91,14,53,83,87,15,99,16,24,72,17,98,80,63
67,23,16,8,68,98,2,54,97,54,85,67,43,31,21,4,98,25,91,56
35,41,82,32,1,47,69,19,0,57,36,49,2,40,28,33,37,45,79,4
31,42,56,12,75,82,46,37,5,73,95,14,22,48,39,13,48,47,55,71
59,63,88,93,81,1,15,4,52,20,97,26,25,64,69,24,20,24,25,5
18,60,3,1,22,84,65,18,95,53,5,74,46,26,91,43,45,74,25,95
58,98,8,66,5,96,94,32,77,37,98,43,37,56,18,47,3,60,1,21
20,53,29,4,48,7,78,50,53,76,1,41,3,9,29,13,14,29,62,29
0,28,53,46,95,48,45,18,23,84,64,98,54,76,85,81,78,46,65,82
51,49,4,28,43,72,34,21,64,72,86,42,81,13,58,6,85,75,43,62
7,41,44,27,41,56,31,58,77,58,52,52,74,89,97,34,21,38,98,41
50,35,69,19,46,51,32,0,57,70,34,7,32,20,95,5,20,43,36,9
95,46,14,12,32,38,96,11,27,42,25,1,94,55,67,56,34,9,65,34
40,65,59,57,52,13,63,76,38,30,76,17,73,91,70,83,81,24,88,94
